Title,Platforms,Publisher,Genre,Total_Sales,USA_Sales,EUR_Sales,Japan_Sales,Rating,Year
Final Fantasy Tactics,PS,Sony Computer Entertainment,Role-Playing,2.4,0.93,0.12,1.34,3.8,1998
Yokai Watch Blasters: Red Cat Corps / White Dog Squad,3DS,Nintendo,Role-Playing,2.4,0.07,0.05,2.3,2.5,2018
Paper Mario: Sticker Star    Read the review,3DS,Nintendo,Role-Playing,2.4,1.12,0.49,0.64,3.2,2012
Mario & Luigi: Dream Team    Read the review,3DS,Nintendo,Role-Playing,2.3,0.95,0.75,0.47,3,2013
Pok̩mon Ranger: Shadows of Almia,DS,Nintendo,Role-Playing,2.3,0.94,0.54,0.62,2.3,2008
Monster Hunter Tri    Read the review,Wii,Capcom,Role-Playing,2.2,0.65,0.41,1.05,3.8,2010
Mario & Luigi: Superstar Saga,GBA,Nintendo,Role-Playing,2.2,1.48,0.17,0.47,2.1,2003
Fire Emblem: Awakening    Read the review,3DS,Nintendo,Role-Playing,2.1,0.9,0.5,0.56,2.2,2013
Kingdom Hearts: Birth by Sleep    Read the review,PSP,Square Enix,Role-Playing,2.1,0.63,0.42,0.75,2.9,2010
Dark Souls    Read the review,PS3,Namco Bandai,Role-Playing,2,0.75,0.53,0.54,3.8,2011
Pok̩mon Mystery Dungeon: Blue Rescue Team,DS,Nintendo,Role-Playing,2,1.15,0.05,0.83,3.9,2006
Fire Emblem Fates,3DS,Nintendo,Role-Playing,2,0.99,0.31,0.53,3.4,2016
Chrono Cross,PS,Square EA,Role-Playing,1.9,0.62,0.42,0.69,2,2000
Secret of Mana,SNES,Square,Role-Playing,1.8,0.25,0.07,1.49,3.6,1993
Demon's Souls    Read the review,PS3,Atlus,Role-Playing,1.8,0.97,0.34,0.35,2.3,2009
Final Fantasy II,SNES,Square,Role-Playing,1.8,0.24,0.09,1.33,2.8,1991
Dragon's Dogma    Read the review,PS3,Capcom,Role-Playing,1.8,0.41,0.48,0.72,3.8,2012
Kingdom Hearts HD I.5 + II.5 ReMIX,PS4,Square Enix,Role-Playing,1.8,0.75,0.51,0.23,3.8,2017
The Witcher 3: Wild Hunt,XOne,Warner Bros. Interactive Entertainment,Role-Playing,1.7,0.97,0.61,0.01,3.7,2015
Star Ocean: Till The End of Time,PS2,Square Enix,Role-Playing,1.7,0.8,0.21,0.55,2.9,2004
Dragon Quest IV: Chapters of the Chosen    Read the review,DS,Square Enix,Role-Playing,1.6,0.3,0.02,1.27,2.6,2008
Kingdom Hearts 3D: Dream Drop Distance    Read the review,3DS,Square Enix,Role-Playing,1.6,0.88,0.27,0.34,2.2,2012
Pok̩mon Battle Revolution,Wii,Nintendo,Role-Playing,1.6,0.78,0.37,0.3,3,2007
Pok̩mon Mystery Dungeon: Explorers of Sky,DS,Nintendo,Role-Playing,1.6,0.57,0.43,0.44,3.9,2009
Ni no Kuni: Wrath of the White Witch    Read the review,PS3,Namco Bandai Games,Role-Playing,1.5,0.6,0.51,0.21,2.6,2013
Final Fantasy: Crystal Chronicles,GC,Nintendo,Role-Playing,1.5,0.72,0.38,0.36,3,2004
Mass Effect 3,PS3,Electronic Arts,Role-Playing,1.5,0.65,0.58,0.03,2.9,2012
Bravely Default: Flying Fairy    Read the review,3DS,Nintendo,Role-Playing,1.4,0.5,0.34,0.49,3.1,2014
Xenoblade Chronicles 2,NS,Nintendo,Role-Playing,1.4,0.55,0.52,0.24,3.1,2017
Paper Mario,N64,Nintendo,Role-Playing,1.4,0.58,0.18,0.59,3.1,2001
SaGa Frontier,PS,Sony Computer Entertainment,Role-Playing,1.4,0.15,0.04,1.07,2.1,1998
Chrono Trigger    Read the review,DS,Square Enix,Role-Playing,1.3,0.61,0.17,0.49,3.5,2008
Mega Man Battle Network 4: Red Sun / Blue Moon,GBA,Capcom,Role-Playing,1.3,0.31,0.04,0.96,2.4,2004
Pok̩mon Ranger: Guardian Signs,DS,Nintendo,Role-Playing,1.3,0.5,0.17,0.58,3.7,2010
Digimon World,PS,Bandai,Role-Playing,1.3,0.56,0.38,0.28,2.6,2000
Mario & Luigi: Partners in Time,DS,Nintendo,Role-Playing,1.3,0.74,0.05,0.43,3.4,2005
.hack//Infection Part 1,PS2,Bandai,Role-Playing,1.3,0.49,0.38,0.26,3.5,2003
Persona 4 Golden    Read the review,PSV,Atlus,Role-Playing,1.2,0.37,0.29,0.39,3.2,2012
Pok̩mon XD: Gale of Darkness,GC,Nintendo,Role-Playing,1.2,0.71,0.19,0.31,3.4,2005
Final Fantasy IV    Read the review,DS,Square Enix,Role-Playing,1.2,0.51,0.04,0.62,3.8,2008
Kingdom Hearts HD II.8 Final Chapter Prologue,PS4,Square Enix,Role-Playing,1.2,0.57,0.25,0.2,2.9,2017
Final Fantasy Tactics: The War of the Lions    Read the review,PSP,Square Enix,Role-Playing,1.2,0.45,0.24,0.3,2.2,2007
The Elder Scrolls V: Skyrim,NS,Bethesda Softworks,Role-Playing,1.2,0.67,0.32,0.06,2.9,2017
Final Fantasy XV,XOne,Square Enix,Role-Playing,1.1,0.72,0.3,0.01,3,2016
Tales of Symphonia,GC,Namco,Role-Playing,1.1,0.54,0.21,0.31,3.7,2004
Star Ocean: The Second Story,PS,Sony Computer Entertainment,Role-Playing,1.1,0.26,0.1,0.72,3,1999
Fantasy Life,3DS,Nintendo,Role-Playing,1.1,0.28,0.38,0.37,3.4,2014
Tales of Destiny,PS,Namco,Role-Playing,1,0.09,0.06,0.83,3.5,1998
Pok̩mon Conquest    Read the review,DS,Nintendo,Role-Playing,1,0.56,0.05,0.37,3.6,2012
Breath of Fire III,PS,Capcom,Role-Playing,1,0.29,0.19,0.46,3,1998
Tales of Graces f    Read the review,PS3,Namco Bandai,Role-Playing,1,0.28,0.19,0.45,3.4,2012
Suikoden III,PS2,Konami,Role-Playing,1,0.29,0.23,0.38,3.3,2002
Mega Man Star Force Dragon / Leo / Pegasus,DS,Capcom,Role-Playing,1,0.39,0,0.53,3,2007
White Knight Chronicles: International Edition    Read the review,PS3,Sony Computer Entertainment,Role-Playing,1,0.34,0.16,0.36,2.8,2010
Kingdom Hearts Re:coded    Read the review,DS,Square Enix,Role-Playing,0.9,0.53,0.09,0.27,2.2,2011
Blue Dragon,X360,Microsoft Game Studios,Role-Playing,0.9,0.3,0.33,0.21,3.9,2007
The Witcher 2: Assassins of Kings    Read the review,X360,Warner Bros. Interactive,Role-Playing,0.9,0.48,0.33,0.02,2.3,2012
Sonic Chronicles: The Dark Brotherhood,DS,Sega,Role-Playing,0.9,0.5,0.29,0.01,2.8,2008
Kingdoms of Amalur: Reckoning,X360,Electronic Arts,Role-Playing,0.9,0.55,0.24,0.01,2.5,2012
Vagrant Story,PS,Square EA,Role-Playing,0.9,0.3,0.2,0.3,3.5,2000
Tales of the Abyss    Read the review,3DS,Namco Bandai,Role-Playing,0.9,0.45,0.2,0.15,2.4,2012
Mario & Luigi: Paper Jam,3DS,Nintendo,Role-Playing,0.8,0.2,0.33,0.27,3.7,2016
Dragon Age II,PS3,Electronic Arts,Role-Playing,0.8,0.4,0.26,0.05,2.6,2011
The Lord of the Rings: War in the North,PS3,Warner Bros. Interactive,Role-Playing,0.8,0.25,0.43,0.01,3.8,2011
Tales of Destiny II,PS,Namco,Role-Playing,0.8,0.06,0.04,0.66,3.5,2001
Final Fantasy XI: Wings of the Goddess,PS2,Square Enix,Role-Playing,0.8,0.35,0.27,0.09,2.1,2007
Dragon's Dogma,X360,Capcom,Role-Playing,0.8,0.42,0.24,0.07,3.3,2012
Star Ocean: The Last Hope    Read the review,X360,Square Enix,Role-Playing,0.8,0.32,0.2,0.21,2.9,2009
The World Ends With You    Read the review,DS,Square Enix,Role-Playing,0.8,0.49,0.04,0.21,2.1,2008
Persona Q: Shadow of the Labyrinth,3DS,Atlus,Role-Playing,0.8,0.37,0.07,0.27,2.8,2014
Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,Capcom,Role-Playing,0.8,0.09,0.03,0.62,3.9,2006
Dark Souls II,X360,Namco Bandai Games,Role-Playing,0.8,0.49,0.19,0.01,2.3,2015
Final Fantasy Tactics A2: Grimoire of the Rift    Read the review,DS,Square Enix,Role-Playing,0.8,0.38,0.03,0.3,3.9,2008
Tales of Vesperia    Read the review,X360,Namco Bandai,Role-Playing,0.7,0.32,0.18,0.19,3.9,2008
Final Fantasy XIII-2,X360,Square Enix,Role-Playing,0.7,0.36,0.29,0.02,2.2,2012
Deus Ex: Mankind Divided,PS4,Square Enix,Role-Playing,0.7,0.25,0.34,0.01,3.4,2016
Monster Hunter 3 Ultimate,WiiU,Capcom,Role-Playing,0.7,0.24,0.2,0.22,3.3,2013
Chocobo's Dungeon 2,PS,Square EA,Role-Playing,0.7,0.04,0.03,0.58,2.5,1999
Dark Souls II: Scholar of the First Sin,PS4,Namco Bandai Games,Role-Playing,0.7,0.27,0.23,0.09,3.6,2015
The Last Remnant    Read the review,X360,Square Enix,Role-Playing,0.7,0.25,0.2,0.18,2.9,2008
Suikoden II,PS,Konami,Role-Playing,0.7,0.15,0.1,0.38,3.7,1999
The Last Story    Read the review,Wii,Xseed Games,Role-Playing,0.7,0.31,0.13,0.18,2.9,2012
Final Fantasy Crystal Chronicles: Ring of Fates,DS,Square Enix,Role-Playing,0.7,0.22,0.01,0.42,2.4,2008
Suikoden IV,PS2,Konami,Role-Playing,0.7,0.17,0.13,0.3,2.8,2005
World of Dragon Warrior - Torneko: The Last Hope,PS,Enix,Role-Playing,0.6,0.02,0.01,0.58,2,2000
Tales of Berseria,PS4,Namco Bandai Games,Role-Playing,0.6,0.22,0.1,0.26,3.4,2017
Shin Megami Tensei: Persona 3 Portable    Read the review,PSP,Atlus,Role-Playing,0.6,0.18,0.07,0.34,2.3,2010
White Knight Chronicles II    Read the review,PS3,D3 Publisher,Role-Playing,0.6,0.23,0.09,0.27,2.5,2011
Wild ARMs 3,PS2,Sony Computer Entertainment,Role-Playing,0.6,0.16,0.13,0.29,2.6,2002
Final Fantasy IV Advance,GBA,Square Enix,Role-Playing,0.6,0.27,0.1,0.22,3.9,2005
Muramasa: The Demon Blade    Read the review,Wii,Ignition Entertainment,Role-Playing,0.6,0.32,0.13,0.11,3.3,2009
Final Fantasy Explorers,3DS,Square Enix,Role-Playing,0.6,0.17,0.1,0.29,2.6,2016
Diablo,PS,Electronic Arts,Role-Playing,0.6,0.29,0.19,0.07,2.9,1998
Digimon World 2,PS,Bandai,Role-Playing,0.6,0.23,0.16,0.16,3.4,2001
Disgaea 4: A Promise Unforgotten    Read the review,PS3,NIS America,Role-Playing,0.6,0.27,0.11,0.14,3.8,2011
Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,Capcom,Role-Playing,0.6,0.24,0,0.31,3.7,2008
Breath of Fire IV,PS,Capcom,Role-Playing,0.6,0.11,0.08,0.34,3.7,2000
Final Fantasy IV: The Complete Collection,PSP,Square Enix,Role-Playing,0.6,0.13,0.09,0.27,2.9,2011
Xenoblade Chronicles,3DS,Nintendo,Role-Playing,0.6,0.24,0.15,0.13,2.6,2015
Fullmetal Alchemist and the Broken Angel,PS2,Square Enix,Role-Playing,0.6,0.15,0.12,0.26,3.2,2005
Lords of the Fallen,PS4,Namco Bandai Games,Role-Playing,0.6,0.2,0.24,0.02,2.5,2014
Disgaea 3: Absence of Justice    Read the review,PS3,NIS America,Role-Playing,0.6,0.36,0.03,0.11,3.1,2008
Fire Emblem: Path of Radiance,GC,Nintendo,Role-Playing,0.5,0.29,0.08,0.16,2.7,2005
Tactics Ogre: Let Us Cling Together,PSP,Square Enix,Role-Playing,0.5,0.15,0.07,0.27,3.1,2011
Sacred 2: Fallen Angel,X360,CDV Software Entertainment,Role-Playing,0.5,0.29,0.16,0.04,3.9,2009
Mystery Dungeon: Shiren the Wanderer,DS,Sega,Role-Playing,0.5,0.17,0,0.33,2.1,2008
Rune Factory 2: A Fantasy Harvest Moon,DS,Natsume,Role-Playing,0.5,0.32,0.03,0.15,3.5,2008
Final Fantasy II Anniversary Edition,PSP,Square Enix,Role-Playing,0.5,0.36,0.03,0.07,2.3,2007
RPG Maker,PS,Agetec,Role-Playing,0.5,0.11,0.07,0.29,2.3,2000
Call of Duty: Black Ops 3,PS4,Activision,Shooter,15.1,6.18,6.05,0.41,9.9,2015
Call of Duty: Black Ops,X360,Activision,Shooter,14.7,9.76,3.73,0.11,9.3,2010
Call of Duty: Black Ops II,PS3,Activision,Shooter,13.8,4.99,5.88,0.65,9.9,2012
Call of Duty: WWII    Read the review,PS4,Activision,Shooter,13.4,4.67,6.21,0.4,9.7,2017
Call of Duty: Black Ops    Read the review,PS3,Activision,Shooter,12.7,6.01,4.4,0.48,9.3,2010
Call of Duty: Modern Warfare 2    Read the review,PS3,Activision,Shooter,10.6,4.99,3.66,0.38,8.2,2009
Call of Duty: Ghosts,PS3,Activision,Shooter,10.1,4.11,4.01,0.39,9.2,2013
Halo 4    Read the review,X360,Microsoft Studios,Shooter,10,6.72,2.36,0.04,9.7,2012
Call of Duty: Black Ops IIII,PS4,Activision,Shooter,9.3,4.05,3.28,0.5,8.6,2018
Call of Duty: Infinite Warfare,PS4,Activision,Shooter,8.5,3.11,3.83,0.19,8.6,2016
Star Wars Battlefront (2015)    Read the review,PS4,Electronic Arts,Shooter,8,3.31,3.19,0.23,7.1,2015
Battlefield 3,X360,Electronic Arts,Shooter,7.4,4.47,2.12,0.06,5.4,2011
Battlefield 3,PS3,Electronic Arts,Shooter,7.2,2.86,2.94,0.35,5.4,2011
Medal of Honor: Frontline,PS2,Electronic Arts,Shooter,6.8,2.93,2.75,0.17,6.6,2002
Call of Duty 4: Modern Warfare,PS3,Activision,Shooter,6.7,3.13,2.27,0.28,4.9,2007
Halo 3: ODST    Read the review,X360,Microsoft Game Studios,Shooter,6.4,4.34,1.34,0.06,5.3,2009
Gears of War 3    Read the review,X360,Microsoft Studios,Shooter,6.2,4.05,1.59,0.07,4.4,2011
Destiny    Read the review,PS4,Activision,Shooter,5.8,2.53,2.13,0.16,5.8,2014
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,5.2,3.25,1.49,0.01,3.6,2014
Battlefield 1,XOne,Electronic Arts,Shooter,5.1,3.37,1.26,0.02,4.1,2016
Halo 5: Guardians    Read the review,XOne,Microsoft Studios,Shooter,4.9,2.94,1.49,0.03,4.3,2015
Overwatch,PS4,Blizzard Entertainment,Shooter,4.5,1.84,1.8,0.17,2.3,2016
Tom Clancy's The Division,PS4,Ubisoft,Shooter,4.4,1.49,2.04,0.16,3.3,2016
Tom Clancy's Rainbow Six: Siege,PS4,Ubisoft,Shooter,4.4,1.29,2.06,0.36,2.2,2015
Call of Duty: Ghosts    Read the review,PS4,Activision,Shooter,4.2,1.79,1.64,0.05,3.5,2013
Destiny 2,PS4,Activision,Shooter,4.1,1.92,1.44,0.1,3.7,2017
Far Cry 4,PS4,Ubisoft,Shooter,4.1,1.18,2.14,0.11,3.4,2014
Left 4 Dead 2    Read the review,X360,Electronic Arts,Shooter,4,2.67,0.88,0.05,3.3,2009
SOCOM: U.S. Navy SEALs,PS2,Sony Computer Entertainment,Shooter,3.6,2.53,0.81,0.06,2.5,2002
Battlefield 4,X360,Electronic Arts,Shooter,3.5,2.16,1.05,0.02,2.4,2013
Left 4 Dead    Read the review,X360,Valve Corporation,Shooter,3.5,2.66,0.49,0.05,2.1,2008
Borderlands    Read the review,X360,2K Games,Shooter,3.5,2.43,0.72,0.03,3.2,2009
James Bond 007: Nightfire,PS2,Electronic Arts,Shooter,3.3,1.45,1.29,0.12,2.8,2002
Far Cry 3,PS3,Ubisoft,Shooter,3.3,0.88,1.79,0.1,3.5,2012
Tom Clancy's Ghost Recon Wildlands,PS4,Ubisoft,Shooter,3.1,1.07,1.35,0.22,2.6,2017
Killzone: Shadow Fall    Read the review,PS4,Sony Computer Entertainment,Shooter,3,0.89,1.58,0.08,2.2,2013
Star Fox,SNES,Nintendo,Shooter,3,1.61,0.51,0.8,3,1993
Battlefield: Bad Company 2,PS3,Electronic Arts,Shooter,3,1.33,1.11,0.08,3.8,2010
Doom (2016),PS4,Bethesda Softworks,Shooter,2.9,0.93,1.48,0.04,4,2016
Syphon Filter,PS,989 Studios,Shooter,2.9,2.03,0.72,0.02,3.7,1999
Metroid Prime    Read the review,GC,Nintendo,Shooter,2.8,1.96,0.67,0.1,2.2,2002
Killzone 3    Read the review,PS3,Sony Computer Entertainment,Shooter,2.8,1.46,0.87,0.09,3,2011
Call of Duty 2: Big Red One,PS2,Activision,Shooter,2.7,1.48,0.92,0.01,3,2005
Medal of Honor Heroes,PSP,Electronic Arts,Shooter,2.7,0.86,1.11,0.01,3.3,2006
Perfect Dark,N64,Rare,Shooter,2.5,1.55,0.75,0.16,2.2,2000
Tom Clancy's Rainbow Six: Vegas 2,X360,Ubisoft,Shooter,2.4,1.56,0.61,0.02,3.1,2008
Half-Life 2,PC,VU Games,Shooter,2.4,2.28,0.02,0.08,3.6,2004
James Bond 007: Everything or Nothing,PS2,Electronic Arts,Shooter,2.3,0.85,1.06,0.09,2.3,2004
Borderlands 2    Read the review,PS3,2K Games,Shooter,2.3,1.06,0.75,0.1,2.3,2012
Battlefield V    Read the review,PS4,Electronic Arts,Shooter,2.2,0.8,0.93,0.16,2.7,2018
Destiny: The Taken King,PS4,Activision,Shooter,2.2,0.97,0.8,0.05,2,2015
Syphon Filter 2,PS,989 Studios,Shooter,2.2,1.5,0.55,0.02,3.9,2000
Portal 2    Read the review,X360,Valve,Shooter,2.1,1.41,0.49,0.01,3,2011
Call of Duty 2,X360,Activision,Shooter,2.1,1.84,0.04,0.01,2.9,2005
BioShock Infinite,X360,2K Games,Shooter,2,1.22,0.55,0.02,3.6,2013
Medal of Honor: European Assault (All Region sales),PS2,Electronic Arts,Shooter,1.9,0.89,0.69,0.09,2.5,2005
Max Payne 3,PS3,Rockstar Games,Shooter,1.9,0.59,0.93,0.06,3.4,2012
The Orange Box,X360,Electronic Arts,Shooter,1.8,1.09,0.53,0.02,4,2007
Crackdown,X360,Microsoft Game Studios,Shooter,1.8,1,0.53,0.03,3.9,2007
Portal 2,PS3,Valve,Shooter,1.7,0.83,0.62,0.02,3,2011
Far Cry 4,XOne,Ubisoft,Shooter,1.7,0.85,0.68,0.02,3.8,2014
Time Crisis,PS,Namco,Shooter,1.7,0.38,0.87,0.33,3.8,1997
Destiny,PS3,Activision,Shooter,1.7,0.69,0.59,0.13,3.9,2014
Army of Two,X360,Electronic Arts,Shooter,1.6,1.09,0.37,0.02,3.3,2008
Max Payne 3    Read the review,X360,Rockstar Games,Shooter,1.6,0.86,0.62,0.01,2.6,2012
The Order: 1886    Read the review,PS4,Sony Computer Entertainment,Shooter,1.6,0.44,0.86,0.07,2.1,2015
Wolfenstein: The New Order,PS4,Bethesda Softworks,Shooter,1.6,0.48,0.84,0.03,3.7,2014
Gears of War: Judgment,X360,Microsoft Studios,Shooter,1.6,0.92,0.51,0.03,2.7,2013
Far Cry 2    Read the review,X360,Ubisoft,Shooter,1.6,0.72,0.69,0.02,2.4,2008
Dishonored,PS3,Bethesda Softworks,Shooter,1.6,0.72,0.54,0.04,2.5,2013
Xevious,NES,Namco,Shooter,1.5,0.18,0.06,1.27,2.6,1990
Call of Duty 3,PS3,Activision,Shooter,1.5,0.6,0.63,0.03,3.3,2006
Resistance 3    Read the review,PS3,Sony Computer Entertainment,Shooter,1.5,0.64,0.57,0.05,2.7,2011
Dirge of Cerberus: Final Fantasy VII,PS2,Square Enix,Shooter,1.5,0.47,0.37,0.52,3.1,2006
Battlefield: Bad Company,X360,Electronic Arts,Shooter,1.5,0.81,0.46,0.04,3,2008
Call of Duty: Black Ops 3,PS4,Activision,Shooter,15.1,6.18,6.05,0.41,2.3,2015
Call of Duty: Black Ops,X360,Activision,Shooter,14.7,9.76,3.73,0.11,8.7,2010
Call of Duty: Black Ops II,PS3,Activision,Shooter,13.8,4.99,5.88,0.65,8.1,2012
Call of Duty: WWII    Read the review,PS4,Activision,Shooter,13.4,4.67,6.21,0.4,8.5,2017
Call of Duty: Black Ops    Read the review,PS3,Activision,Shooter,12.7,6.01,4.4,0.48,9.8,2010
Call of Duty: Modern Warfare 2    Read the review,PS3,Activision,Shooter,10.6,4.99,3.66,0.38,8.9,2009
Call of Duty: Ghosts,PS3,Activision,Shooter,10.1,4.11,4.01,0.39,8.1,2013
Halo 4    Read the review,X360,Microsoft Studios,Shooter,10,6.72,2.36,0.04,9.8,2012
Call of Duty: Black Ops IIII,PS4,Activision,Shooter,9.3,4.05,3.28,0.5,7,2018
Call of Duty: Infinite Warfare,PS4,Activision,Shooter,8.5,3.11,3.83,0.19,8.4,2016
Star Wars Battlefront (2015)    Read the review,PS4,Electronic Arts,Shooter,8,3.31,3.19,0.23,6.6,2015
Battlefield 3,X360,Electronic Arts,Shooter,7.4,4.47,2.12,0.06,5.8,2011
Battlefield 3,PS3,Electronic Arts,Shooter,7.2,2.86,2.94,0.35,6.5,2011
Medal of Honor: Frontline,PS2,Electronic Arts,Shooter,6.8,2.93,2.75,0.17,6.3,2002
Call of Duty 4: Modern Warfare,PS3,Activision,Shooter,6.7,3.13,2.27,0.28,4.1,2007
Halo 3: ODST    Read the review,X360,Microsoft Game Studios,Shooter,6.4,4.34,1.34,0.06,4.6,2009
Gears of War 3    Read the review,X360,Microsoft Studios,Shooter,6.2,4.05,1.59,0.07,5,2011
Destiny    Read the review,PS4,Activision,Shooter,5.8,2.53,2.13,0.16,4.6,2014
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,5.2,3.25,1.49,0.01,4.8,2014
Battlefield 1,XOne,Electronic Arts,Shooter,5.1,3.37,1.26,0.02,3.3,2016
Halo 5: Guardians    Read the review,XOne,Microsoft Studios,Shooter,4.9,2.94,1.49,0.03,4.7,2015
Overwatch,PS4,Blizzard Entertainment,Shooter,4.5,1.84,1.8,0.17,2.4,2016
Tom Clancy's The Division,PS4,Ubisoft,Shooter,4.4,1.49,2.04,0.16,2.8,2016
Tom Clancy's Rainbow Six: Siege,PS4,Ubisoft,Shooter,4.4,1.29,2.06,0.36,2.9,2015
Call of Duty: Ghosts    Read the review,PS4,Activision,Shooter,4.2,1.79,1.64,0.05,3.6,2013
Destiny 2,PS4,Activision,Shooter,4.1,1.92,1.44,0.1,3.1,2017
Far Cry 4,PS4,Ubisoft,Shooter,4.1,1.18,2.14,0.11,2.7,2014
Left 4 Dead 2    Read the review,X360,Electronic Arts,Shooter,4,2.67,0.88,0.05,2.7,2009
SOCOM: U.S. Navy SEALs,PS2,Sony Computer Entertainment,Shooter,3.6,2.53,0.81,0.06,2.2,2002
Battlefield 4,X360,Electronic Arts,Shooter,3.5,2.16,1.05,0.02,2.5,2013
Left 4 Dead    Read the review,X360,Valve Corporation,Shooter,3.5,2.66,0.49,0.05,3.3,2008
Borderlands    Read the review,X360,2K Games,Shooter,3.5,2.43,0.72,0.03,3.7,2009
James Bond 007: Nightfire,PS2,Electronic Arts,Shooter,3.3,1.45,1.29,0.12,3.8,2002
Far Cry 3,PS3,Ubisoft,Shooter,3.3,0.88,1.79,0.1,3,2012
Tom Clancy's Ghost Recon Wildlands,PS4,Ubisoft,Shooter,3.1,1.07,1.35,0.22,2.2,2017
Killzone: Shadow Fall    Read the review,PS4,Sony Computer Entertainment,Shooter,3,0.89,1.58,0.08,3.5,2013
Star Fox,SNES,Nintendo,Shooter,3,1.61,0.51,0.8,3.7,1993
Battlefield: Bad Company 2,PS3,Electronic Arts,Shooter,3,1.33,1.11,0.08,3.6,2010
Doom (2016),PS4,Bethesda Softworks,Shooter,2.9,0.93,1.48,0.04,2.5,2016
Syphon Filter,PS,989 Studios,Shooter,2.9,2.03,0.72,0.02,3.3,1999
Metroid Prime    Read the review,GC,Nintendo,Shooter,2.8,1.96,0.67,0.1,3.1,2002
Killzone 3    Read the review,PS3,Sony Computer Entertainment,Shooter,2.8,1.46,0.87,0.09,2.4,2011
Call of Duty 2: Big Red One,PS2,Activision,Shooter,2.7,1.48,0.92,0.01,2.2,2005
Medal of Honor Heroes,PSP,Electronic Arts,Shooter,2.7,0.86,1.11,0.01,3.6,2006
Perfect Dark,N64,Rare,Shooter,2.5,1.55,0.75,0.16,3.3,2000
Tom Clancy's Rainbow Six: Vegas 2,X360,Ubisoft,Shooter,2.4,1.56,0.61,0.02,3.3,2008
Half-Life 2,PC,VU Games,Shooter,2.4,2.28,0.02,0.08,3.1,2004
James Bond 007: Everything or Nothing,PS2,Electronic Arts,Shooter,2.3,0.85,1.06,0.09,3.6,2004
Borderlands 2    Read the review,PS3,2K Games,Shooter,2.3,1.06,0.75,0.1,3.3,2012
Battlefield V    Read the review,PS4,Electronic Arts,Shooter,2.2,0.8,0.93,0.16,3.7,2018
Destiny: The Taken King,PS4,Activision,Shooter,2.2,0.97,0.8,0.05,3,2015
Syphon Filter 2,PS,989 Studios,Shooter,2.2,1.5,0.55,0.02,2.6,2000
Portal 2    Read the review,X360,Valve,Shooter,2.1,1.41,0.49,0.01,2.3,2011
Call of Duty 2,X360,Activision,Shooter,2.1,1.84,0.04,0.01,3.7,2005
BioShock Infinite,X360,2K Games,Shooter,2,1.22,0.55,0.02,3.6,2013
Medal of Honor: European Assault (All Region sales),PS2,Electronic Arts,Shooter,1.9,0.89,0.69,0.09,2.8,2005
Max Payne 3,PS3,Rockstar Games,Shooter,1.9,0.59,0.93,0.06,2.3,2012
The Orange Box,X360,Electronic Arts,Shooter,1.8,1.09,0.53,0.02,2.8,2007
Crackdown,X360,Microsoft Game Studios,Shooter,1.8,1,0.53,0.03,2.1,2007
Portal 2,PS3,Valve,Shooter,1.7,0.83,0.62,0.02,2.6,2011
Far Cry 4,XOne,Ubisoft,Shooter,1.7,0.85,0.68,0.02,3.8,2014
Time Crisis,PS,Namco,Shooter,1.7,0.38,0.87,0.33,2.1,1997
Destiny,PS3,Activision,Shooter,1.7,0.69,0.59,0.13,2,2014
Army of Two,X360,Electronic Arts,Shooter,1.6,1.09,0.37,0.02,2.7,2008
Max Payne 3    Read the review,X360,Rockstar Games,Shooter,1.6,0.86,0.62,0.01,2.7,2012
The Order: 1886    Read the review,PS4,Sony Computer Entertainment,Shooter,1.6,0.44,0.86,0.07,3.1,2015
Wolfenstein: The New Order,PS4,Bethesda Softworks,Shooter,1.6,0.48,0.84,0.03,3.2,2014
Gears of War: Judgment,X360,Microsoft Studios,Shooter,1.6,0.92,0.51,0.03,3.5,2013
Far Cry 2    Read the review,X360,Ubisoft,Shooter,1.6,0.72,0.69,0.02,3.9,2008
Dishonored,PS3,Bethesda Softworks,Shooter,1.6,0.72,0.54,0.04,4,2013
Xevious,NES,Namco,Shooter,1.5,0.18,0.06,1.27,2.8,1990
Call of Duty 3,PS3,Activision,Shooter,1.5,0.6,0.63,0.03,3.1,2006
Resistance 3    Read the review,PS3,Sony Computer Entertainment,Shooter,1.5,0.64,0.57,0.05,3,2011
Dirge of Cerberus: Final Fantasy VII,PS2,Square Enix,Shooter,1.5,0.47,0.37,0.52,3.4,2006
Battlefield: Bad Company,X360,Electronic Arts,Shooter,1.5,0.81,0.46,0.04,3.3,2008
The House of the Dead 2 & 3 Return,Wii,Sega,Shooter,1.4,0.77,0.5,0.03,2.5,2008
Far Cry 2    Read the review,PS3,Ubisoft,Shooter,1.4,0.43,0.69,0.01,2.1,2008
Deus Ex: Human Revolution,PS3,Square Enix,Shooter,1.4,0.5,0.6,0.07,3.7,2011
Titanfall,X360,Electronic Arts,Shooter,1.4,0.88,0.35,0.02,2.8,2014
GoldenEye 007    Read the review,Wii,Activision,Shooter,1.4,0.76,0.6,0,2.9,2010
Wolfenstein II: The New Colossus    Read the review,PS4,Bethesda Softworks,Shooter,1.4,0.55,0.58,0.01,2.7,2017
